-0.77237222844623465 -0.63517016674667393 -0.42600278265431846 -0.97361698325115431 -6.0380898813055177 -0.80459234264757595 -0.59382755253767538 -1.048422955201997
-0.80459234264757595 -0.59382755253767538 -1.048422955201997 -1.0515985856527208 -6.3899833161735637 -0.85083127320170104 -0.52543900173281044 -1.6515334074531616
-0.85083127320170104 -0.52543900173281044 -1.6515334074531616 -0.30836509795563499 -6.9724674037438321 -0.90103885148199259 -0.4337383867263902 -2.0918674234461148
-0.90103885148199259 -0.4337383867263902 -2.0918674234461148 0.1488224254713631 -7.6896198507918836 -0.94639975742603633 -0.32299767668504914 -2.394847849670203
-0.94639975742603633 -0.32299767668504914 -2.394847849670203 0.74191126908533689 -8.4853468214240948 -0.97954576683709726 -0.20122149654428842 -2.5258094168211893
-0.97954576683709726 -0.20122149654428842 -2.5258094168211893 0.12333216282187853 -9.275636344219242 -0.99757239236068884 -0.069637073457833973 -2.6582257148061239
-0.99757239236068884 -0.069637073457833973 -2.6582257148061239 -0.55367176072364777 -10.143487488003931 -0.99755227756014941 0.069924627525347546 -2.7935042840080464
-0.99755227756014941 0.069924627525347546 -2.7935042840080464 -2.1120159518912129 -10.219160250792001 -0.97545138094719941 0.22021490278407965 -3.0410608133640356
-0.97545138094719941 0.22021490278407965 -3.0410608133640356 -0.70596119210460184 -9.4491216680542749 -0.93192013168137822 0.36266357435916091 -2.9817938150916659
-0.93192013168137822 0.36266357435916091 -2.9817938150916659 -1.3575680188711701 -8.5664463999999008 -0.86940670989424951 0.49409712890367646 -2.9134313371529705
-0.86940670989424951 0.49409712890367646 -2.9134313371529705 1.0270878817651761 -7.7394204206693313 -0.80433803363322287 0.59417196807914152 -2.3887953082104367
-0.80433803363322287 0.59417196807914152 -2.3887953082104367 -1.3241034634673214 -6.8492005204701005 -0.73622254670359055 0.67673950802748273 -2.1417818516711788
-0.73622254670359055 0.67673950802748273 -2.1417818516711788 -0.68751162522369125 -6.2108838797576622 -0.6747336293786963 0.73806133172349053 -1.7373539644341203
-0.6747336293786963 0.73806133172349053 -1.7373539644341203 -0.61829601585585325 -5.6447924238573934 -0.62628295835221892 0.77959582866867161 -1.2765523680198803
-0.62628295835221892 0.77959582866867161 -1.2765523680198803 1.5512744091543733 -5.2169469436475886 -0.60822135731068294 0.79376745997247244 -0.45916433514522037
-0.60822135731068294 0.79376745997247244 -0.45916433514522037 -0.28811123572810676 -4.9700746622429861 -0.61190359518705573 0.79093235500714965 0.092944574474917996
-0.61190359518705573 0.79093235500714965 0.092944574474917996 -1.7516908724370224 -4.9735389348152799 -0.62850888877862421 0.77780240210882545 0.42339020986472692
-0.62850888877862421 0.77780240210882545 0.42339020986472692 -1.4943899215331258 -5.0845986685235784 -0.65845479896431103 0.75262027458796821 0.78258352321637714
-0.65845479896431103 0.75262027458796821 0.78258352321637714 0.18929741857198801 -5.303365182870178 -0.70861683174665346 0.7055934989534236 1.3754433419431518
-0.70861683174665346 0.7055934989534236 1.3754433419431518 -1.5191395612615413 -5.7532235125227214 -0.76521443918192977 0.64377547488816689 1.6767675319689883
-0.76521443918192977 0.64377547488816689 1.6767675319689883 -1.6004885297220119 -6.2479141662353888 -0.82338514590725276 0.56748295260676529 1.9195258586768118
-0.82338514590725276 0.56748295260676529 1.9195258586768118 0.52832263891038944 -6.8109271715074646 -0.88596464346104586 0.46375279032793099 2.4243864689684442
-0.88596464346104586 0.46375279032793099 2.4243864689684442 -3.3411327324770532 -7.6639941135239669 -0.93638337063245281 0.35097889281694195 2.4722010617143924
-0.93638337063245281 0.35097889281694195 2.4722010617143924 -1.7783320861111436 -8.359297677622946 -0.9724719418229224 0.23302000422099942 2.4686854184104274
-0.9724719418229224 0.23302000422099942 2.4686854184104274 -1.8136042678766426 -9.0599526680780738 -0.99320857595926704 0.11634743074500953 2.3714097813946808
-0.99320857595926704 0.11634743074500953 2.3714097813946808 1.4701415870733836 -9.7150305096057927 -0.99984952647532344 -0.017347172884120007 2.6791915925144458
-0.99984952647532344 -0.017347172884120007 2.6791915925144458 -1.4157850316814775 -10.480715592787591 -0.99021059292790659 -0.13958145168095829 2.4538134580991344
-0.99021059292790659 -0.13958145168095829 2.4538134580991344 -1.2964770593262878 -9.6131269421119896 -0.96946135348180573 -0.24524413164278816 2.1546558104394729
-0.96946135348180573 -0.24524413164278816 2.1546558104394729 -1.2426302752353331 -8.8399991277215815 -0.94375487884239229 -0.33064592642459911 1.7843281704220819
-0.94375487884239229 -0.33064592642459911 1.7843281704220819 -0.70286585080847486 -8.1846844622057571 -0.91770435433815467 -0.39726404069433541 1.4309138479823613
-0.91770435433815467 -0.39726404069433541 1.4309138479823613 -0.64082647139590354 -7.6747738526682348 -0.89588564311182373 -0.44428472229654031 1.0368418467522242
-0.89588564311182373 -0.44428472229654031 1.0368418467522242 -0.0010048890957399248 -7.2964284562569626 -0.87970750987013957 -0.47551519121693497 0.7034775716654581
-0.87970750987013957 -0.47551519121693497 0.7034775716654581 -1.2579005538420074 -7.0526143394692866 -0.87591976237157965 -0.48245680623960047 0.15815609517645579
-0.87591976237157965 -0.48245680623960047 0.15815609517645579 -0.19051125193177421 -6.9622953351940291 -0.8814634194459442 -0.47225230563615411 -0.2322631972930107
-0.8814634194459442 -0.47225230563615411 -0.2322631972930107 -0.76379290764850361 -7.0271447432647314 -0.89747156039212095 -0.44107232772792671 -0.70102136266740178
-0.89747156039212095 -0.44107232772792671 -0.70102136266740178 -1.2619465926045899 -7.2588839515888486 -0.92271260399783328 -0.38548858663200081 -1.2211175973540351
-0.92271260399783328 -0.38548858663200081 -1.2211175973540351 0.86957439442000339 -7.6895907373472241 -0.94709132575164023 -0.32096420468021131 -1.3797978781650353
-0.94709132575164023 -0.32096420468021131 -1.3797978781650353 -0.036082319773579896 -8.1137394274029724 -0.97002790331871214 -0.24299355296612962 -1.6259333796412307
-0.97002790331871214 -0.24299355296612962 -1.6259333796412307 -1.4592922496582457 -8.6541336134473283 -0.989635965707376 -0.14359893933601742 -2.0270723818145648
-0.989635965707376 -0.14359893933601742 -2.0270723818145648 -1.4201607278159505 -9.3978987350809273 -0.9996433810361719 -0.026704133585849749 -2.3477956954889705
-0.9996433810361719 -0.026704133585849749 -2.3477956954889705 1.1139041803193273 -10.254965958734454 -0.99653009744538168 0.083233195814519059 -2.2007381686304588
-0.99653009744538168 0.083233195814519059 -2.2007381686304588 0.5409328813814247 -9.8375903620662726 -0.98271697914920109 0.18511439406990646 -2.0571733395623557
-0.98271697914920109 0.18511439406990646 -2.0571733395623557 -0.97027419045437402 -9.1585527353523482 -0.95842035374526979 0.28536016808025588 -2.063878672578082
-0.95842035374526979 0.28536016808025588 -2.063878672578082 1.061005965114463 -8.5621897193164802 -0.93090353627496858 0.36526511762110309 -1.6907076517507205
-0.93090353627496858 0.36526511762110309 -1.6907076517507205 -2.0528299012269668 -7.9498745316968886 -0.89616100546435473 0.44372903024832266 -1.716758813534893
-0.89616100546435473 0.44372903024832266 -1.716758813534893 -0.9640021884604667 -7.4879057729805503 -0.8596645573629802 0.51085893240102132 -1.5285623691177208
